label	id
positive	1231589980692193280
neutral	1209825560605712384
neutral	1103026734751014913
neutral	1229415357317775360
neutral	1226687533532274688
negative	1223187814193348608
negative	1230063983316484096
negative	1225973234383736833
positive	1229219743283994627
neutral	1232889221620301829
neutral	1103816097768398848
neutral	1224128921085628416
positive	1223196049780527104
positive	1109472687003521024
negative	1135209349293457415
negative	1227949271594520576
positive	1233261927276609536
positive	1223167123645779968
positive	1229425881161986048
positive	1231173865834975234
negative	1223618808734240768
positive	1224117379963158528
positive	1228780011915599874
neutral	1182358854094544901
neutral	1224139827811098629
neutral	1114466477879459840
neutral	1226706005838315520
positive	1225160366092685314
negative	1223693454645002241
negative	1164655724737093632
neutral	1221445068843819008
positive	1223864978538561536
neutral	1130567097682030597
neutral	1222641604844048385
negative	1224129849712873472
negative	1223273115599474692
positive	1230143568838180866
neutral	1149958443278786562
negative	1221923923425669127
neutral	1226656607666397195
negative	1161182996780802048
neutral	1163497275081068544
neutral	1207833664530370560
neutral	1227858223375376384
negative	1223795566926336000
negative	1186727985363259393
neutral	1221617734061944832
negative	1187770768802942976
neutral	1221607740440793088
positive	1225022951063531520
neutral	1224126968817496064
neutral	1206656536992460802
neutral	1175937617810075648
negative	1170627566404886528
negative	1230627823083282434
positive	1176161279406432256
positive	1224762974713405443
neutral	1227302587407503363
neutral	1136051049750573057
neutral	1223031265873534976
neutral	1230134609742094336
positive	1121373200083030017
negative	1222936700768464896
negative	1222957715934281729
neutral	1195147434009214978
negative	1230975785185501187
negative	1161662740638916608
positive	1223394710032613386
neutral	1227929318094974976
positive	1224746025103036416
neutral	1226506163153522691
neutral	1224389011587944448
neutral	1162508446555660290
neutral	1231969067277438990
neutral	1131750851880542208
neutral	1232071299775766530
neutral	1226335252865437696
neutral	1148295992799879168
neutral	1176701618856873991
neutral	1221538502401241091
positive	1230621413385605120
neutral	1230481166328893440
neutral	1133548333446901760
negative	1221243695527276545
positive	1228682343407210496
neutral	1224089643416580096
negative	1223542001813114881
neutral	1221538506004144128
positive	1165093501463191552
neutral	1182896147523751936
positive	1223113281071484929
positive	1221951841048592386
positive	1229785032765521920
neutral	1226200666047238149
neutral	1223585558485708801
negative	1224330681771339779
positive	1223762438627024896
neutral	1224138025359163392
negative	1226972647659057156
neutral	1092819370533945344
positive	1221538956518608896
positive	1182291489478430720
positive	1173657854533914626
neutral	1221941230613008385
positive	1229942618773168130
positive	1108603570251857920
positive	1224101076720410664
positive	1224339256665149440
neutral	1203296266547060737
neutral	1149787181386469378
positive	1223237517748711424
neutral	1226924305407193095
negative	1224118692423905280
neutral	1089976648265551872
positive	1224376885355913221
neutral	1228717145367961600
neutral	1221613454471180288
neutral	1223515024796372993
negative	1201259377816027138
neutral	1221816792550727680
neutral	1177313298213154816
neutral	1220047073187442690
negative	1225905367336574976
negative	1132453712486576128
negative	1231922254772129793
neutral	1157485881084633088
neutral	1229595449440342017
negative	1226246302515597312
negative	1222387870767337472
positive	1223622693695774722
neutral	1226223206891048960
neutral	1131970691908214784
neutral	1228157667463618560
positive	1223727422438174721
negative	1164657582671351809
negative	1222204260823261184
positive	1223586038985240581
neutral	1137435186575155200
negative	1230302364109807616
neutral	1221200510490836992
positive	1232881780971077632
neutral	1144744809539743749
neutral	1170548817831182341
positive	1224125659095547904
negative	1231693688650137600
negative	1223633599158767616
negative	1222300946836836352
neutral	1224713027272028160
negative	1180329058862866432
negative	1221364740183642114
neutral	1201876468910952450
neutral	1137202973015252992
neutral	1232287706396254213
negative	1169730341050966016
neutral	1221606123523969024
neutral	1177303736823230464
positive	1224094691848794117
positive	1223244924969050113
negative	1221952342444167169
negative	1199761386521288704
positive	1093315662141890560
negative	1230431807415427072
negative	1223110723565309952
neutral	1232930642985287681
positive	1229450544168787977
positive	1231360127015571457
neutral	1169660385173094400
neutral	1181584682082680832
neutral	1221959134234341377
neutral	1221922837239357440
positive	1231799482305654787
positive	1231612566562050048
negative	1223795566926336000
negative	1224445250392903680
positive	1228533197392138240
neutral	1222655220334895105
neutral	1230180449584066565
neutral	1226350760889389056
neutral	1102394922487885825
neutral	1093235338686984192
neutral	1150467510011125761
positive	1221943478449528835
neutral	1157097526329335808
negative	1228140161944260609
neutral	1229446496635867136
neutral	1185845058714636289
positive	1160806980941963264
positive	1142561264092078081
positive	1105546615773896706
neutral	1225024938341474304
neutral	1197700825952530432
negative	1221935368611815427
neutral	1191978986236198914
negative	1230973474895581185
neutral	1117446497099026432
neutral	1189586259863318530
negative	1221126141689372672
neutral	1108052638204080130
negative	1169614860176379904
positive	1193476267296858112
negative	1205322496783855621
positive	1222975327485530122
neutral	1146790481222746112
positive	1223674944569184258
negative	1229618335387725825
negative	1224755038389702657
neutral	1200583382499037184
positive	1233053544737054720
negative	1221364809200857090
neutral	1201818793103618048
positive	1224074462171029504
positive	1224049834786684928
neutral	1225178253670932487
positive	1231775112493400065
negative	1225238453543034880
negative	1154899433026285569
neutral	1202338282190729217
neutral	1226116984498057216
positive	1221890752223109124
neutral	1164342209337942017
neutral	1221944398180732929
neutral	1222222304589033473
neutral	1108370967066222592
neutral	1230107666304978945
neutral	1221131516803194888
negative	1222764168975175680
neutral	1142511339279134720
positive	1223768443650027527
neutral	1199380208303968257
negative	1223382270695956480
negative	1221583666012467202
neutral	1221935139866853376
neutral	1109134531771150336
positive	1223363926093697024
positive	1223659363140874240
neutral	1092269782433443840
negative	1128271874138550274
positive	1224391968710709250
neutral	1105624735298121728
positive	1166719850804367361
neutral	1228441979408801792
neutral	1222546475189665792
negative	1202280938350223360
negative	1226924675650842624
positive	1225165942734446593
neutral	1228188664838017028
neutral	1229369580717584384
neutral	1104974907505426433
neutral	1231794181317758977
negative	1221383610391056384
positive	1221530032062910465
positive	1164942824648765440
positive	1222931166627614721
neutral	1228073448838176768
negative	1222423266045911040
positive	1228138959554973698
negative	1225982523328663552
neutral	1149057250964713473
negative	1221094861048291328
neutral	1190787274767618048
neutral	1229220028295155712
neutral	1229380522050301954
positive	1166631283549769728
negative	1131915717476007936
negative	1228012788855050250
negative	1196983125512876032
negative	1232124684398821376
positive	1223530632149635074
positive	1203893797131714560
positive	1198393078005952517
neutral	1174351315327234050
positive	1146747325920010240
negative	1230143388831354880
negative	1224512095862972417
negative	1231896300519657472
positive	1126432271555231744
neutral	1142539621122879490
negative	1230739441729146880
negative	1139826670242861062
neutral	1227333356481916929
positive	1171134249581371392
positive	1202559444409815043
neutral	1225674266193977345
positive	1228330868776853504
neutral	1222254935712108545
neutral	1207482596894089216
negative	1161927993138143232
neutral	1182423412272181248
negative	1229831123729035265
negative	1173960733396258818
neutral	1227701910158893068
neutral	1210691973163765761
positive	1130380296803803137
positive	1226914879698698245
neutral	1210210156841230336
negative	1231756507634470914
positive	1154508864546463744
positive	1114893340342915078
positive	1232454862899539968
positive	1210455296025464832
neutral	1167035703215177728
positive	1120400490846654464
positive	1228231149865992192
neutral	1198002290952675328
neutral	1222291168420958211
negative	1089651792735059969
positive	1227975211447922688
neutral	1103331690385154049
neutral	1158423672534626304
positive	1226502166338244608
neutral	1224142014247206912
neutral	1221952856821043201
negative	1232634118455910400
neutral	1148217014089146368
neutral	1220764753787871232
neutral	1221945586611564544
positive	1228429559827226629
positive	1233115530166439937
neutral	1223337002533257216
negative	1224074116614877185
negative	1231280877017149442
negative	1232430694506188801
negative	1197043321312403456
positive	1223285798004457473
neutral	1180260088013033474
positive	1221928945190350849
negative	1223889718695227392
neutral	1126894522141691904
positive	1208417541137293314
positive	1229688599257518081
positive	1224316644584869888
positive	1228147234316996610
neutral	1221888303231840256
neutral	1114592713872171010
neutral	1224123633443827713
neutral	1170579478981955587
positive	1227933385152032770
neutral	1229839231830327303
positive	1223630369968263168
negative	1229346225046130690
negative	1230994672685899777
neutral	1177117073165770752
neutral	1205239520985264130
neutral	1221919449642651651
neutral	1224721255976271872
neutral	1169700365308063745
positive	1223704725868048384
neutral	1223280669427666945
positive	1223517621556928513
negative	1155161934037159942
neutral	1208162074041442304
negative	1090765353804795904
negative	1158832583620403202
neutral	1223345832390483968
negative	1232200276842602502
negative	1142990446156754944
neutral	1163901543248273409
neutral	1146541876515934209
positive	1128284008125730819
positive	1230453862118633472
neutral	1226156649594982401
neutral	1188774847717007361
negative	1229503751142068225
neutral	1183418121731883008
positive	1226460814070120448
positive	1146041001145970695
positive	1230522501807013888
negative	1223602537200345088
neutral	1221924370781626368
neutral	1223344120015376384
positive	1194063401498107905
negative	1108332539050110976
negative	1224822769621311488
neutral	1222209350787379201
neutral	1156295499747434496
neutral	1136876119414759424
neutral	1222184189748858881
neutral	1091333169738141696
neutral	1161832395957518337
neutral	1183866882681704448
negative	1228714000218836993
neutral	1140369614498652160
negative	1222701199100649473
negative	1225532599965274117
negative	1222233742191857664
negative	1227941486014205952
neutral	1228275598994419713
negative	1126141788425728002
neutral	1197929335514181638
positive	1223691343907753985
neutral	1226383702042857479
negative	1223478211356454913
positive	1128243457674362880
neutral	1102956728843304962
neutral	1137882068908740609
positive	1223467654222176256
neutral	1156248340834766849
neutral	1171148435933863937
negative	1231711604980346880
neutral	1226248856658206728
negative	1133880585431031808
neutral	1226328190014148608
neutral	1126092941183918080
neutral	1229501606951104514
neutral	1230630841228943360
positive	1228499167296835584
negative	1230356484145532928
neutral	1221952039346999296
positive	1224084707677298688
neutral	1221938273066549249
neutral	1229465077360676864
neutral	1224176317173813248
positive	1188222235372408833
positive	1228535302525943808
neutral	1188490380968386560
neutral	1126107611487711232
negative	1222271604916355075
neutral	1231100679265148928
neutral	1224126530596503552
neutral	1223060496229662720
neutral	1124463064261242882
positive	1224082342186246150
neutral	1147585155109969920
neutral	1227221704939696129
neutral	1114803762462429185
positive	1229426229876383744
neutral	1229646864208875520
negative	1093177657376813061
positive	1229585110787227650
negative	1232995493816520705
positive	1223530632149635074
neutral	1222950519901184004
negative	1198610624772751360
negative	1229066075775606784
neutral	1194250817567461381
neutral	1090678762704822272
neutral	1148980306197635073
neutral	1230733901317857287
negative	1183263652901613568
neutral	1141416483022442496
negative	1224315990638571520
negative	1232046227916808193
neutral	1220953843283845120
neutral	1228429600180625409
negative	1222261916812357633
negative	1230155595661049858
positive	1224132776137560064
positive	1228452358054649856
negative	1189142054556897281
neutral	1221955403178745867
positive	1223610117041610754
neutral	1207031399137591296
negative	1224142583577882626
negative	1229765031740530691
neutral	1222383452135145472
negative	1168864255975837697
negative	1222566506350776320
positive	1149274842929278977
negative	1221931276615110656
neutral	1203037267897540608
negative	1221890966585561089
positive	1224507912216662016
positive	1168357797693657088
negative	1223428482862133249
neutral	1224005711333474304
neutral	1222290740287545344
negative	1149717559975075841
neutral	1230222552611655680
positive	1224363468335259648
neutral	1226689276827652102
neutral	1225689775861972993
neutral	1221951674865967104
negative	1223150191085264896
neutral	1161971324044087296
negative	1223610917163802624
negative	1110653603490848768
positive	1222948969191563264
neutral	1160333804814381056
positive	1224112749858500608
negative	1230477782343409665
neutral	1160426784036405252
positive	1166829229801181193
negative	1230658486356316162
neutral	1223590221276565504
neutral	1228033537955311617
positive	1087477951463976960
negative	1223607540770136065
negative	1202649441842409472
neutral	1101954843709566976
neutral	1151998485383659522
neutral	1141066321318141952
neutral	1230550068937269248
positive	1231603746112704512
negative	1187519312019578882
positive	1208220844914176000
positive	1223491991813742594
positive	1155954695824740352
negative	1139140284707721218
negative	1222808917819838464
neutral	1179402197093814272
negative	1179476541442592768
neutral	1224122875248087040
positive	1230152877873692675
neutral	1230649420196257792
neutral	1148777725496193024
negative	1221616602891870208
positive	1224141443041779718
positive	1222230828131979264
neutral	1118591238402232320
negative	1222533205158432769
positive	1211811512471310336
neutral	1232390812673200128
positive	1228047500763914240
positive	1228274061995921408
neutral	1221927826485583877
negative	1105238043106181120
neutral	1228510509336535040
neutral	1102939797340016642
positive	1226045174389911552
negative	1222221090661060609
neutral	1221933290216620032
negative	1225110701120851970
positive	1223313277041741824
positive	1223984439807692800
positive	1224100835132497921
negative	1222202510238277637
neutral	1133878968313008128
positive	1222143754104197125
neutral	1223482527052173312
neutral	1167648195813363712
positive	1171385367020392449
neutral	1195811996509360128
positive	1167777063052484608
negative	1155953559025811458
positive	1122415727309467648
neutral	1221950881765130240
negative	1158603650173997056
neutral	1222985253549223950
neutral	1223956723624554498
negative	1222164513081847810
positive	1229598208302686208
neutral	1135717451491172358
neutral	1196875449479155712
neutral	1093206384424951808
neutral	1142163278703005697
positive	1230517790076997634
negative	1123773453457399808
positive	1221951293327118337
negative	1223196219431763970
neutral	1231931029448839169
negative	1227405913369333760
negative	1223540467079491586
negative	1128698090465189888
negative	1221939106558726144
positive	1230712082556837890
positive	1229420356806402049
negative	1221889250833993728
positive	1229420236312440833
positive	1233117517901705219
negative	1231974502273363968
neutral	1224128346168020992
negative	1223175243210141696
neutral	1140240731317161984
neutral	1223488570691915781
positive	1223985837676879875
positive	1229007476470747136
neutral	1222200935159599104
neutral	1221931056858836993
negative	1223575194817531904
neutral	1123735179204472832
positive	1135929532282736643
neutral	1226806323494322177
positive	1224323359049048064
neutral	1107699564025241602
positive	1221889838204555265
neutral	1163025233969917952
negative	1094801770411372545
neutral	1150608191245434880
neutral	1181714991428378624
negative	1221493239343124480
neutral	1143131773242695682
neutral	1229662084859711488
negative	1223196800355635200
neutral	1165168931155447808
neutral	1232733923400192000
neutral	1168493185758355456
neutral	1162059109132374017
neutral	1222926790399688704
neutral	1230205409526349825
negative	1108370594809212928
neutral	1223228848864661505
neutral	1166251074304565248
neutral	1181493729225363458
neutral	1190250969747116032
positive	1147190328228794368
negative	1223144434033774592
positive	1173644743156387841
neutral	1138417723858456576
neutral	1173332091876061185
neutral	1227234871967350785
neutral	1089986472957030401
neutral	1224419216511717376
negative	1227951105327407104
neutral	1205499240476266496
neutral	1222859677735714816
positive	1228618231818133506
negative	1229447924628672512
neutral	1222226914116603908
negative	1190872721053212673
negative	1226189341996802048
neutral	1196323017837596672
neutral	1156061583174356992
positive	1229778306419118080
neutral	1223729478435856386
negative	1223272964260581376
positive	1224141477959413761
positive	1232210661507137537
negative	1231974320286687232
positive	1220937173232259072
negative	1174412904508088320
neutral	1167168318295273472
positive	1230001571401830400
neutral	1147908934004551681
negative	1222288749813518339
negative	1221609060564459521
negative	1185725529661431811
neutral	1133902448681148416
neutral	1223273851838193664
neutral	1225075423966613511
neutral	1222636542000279553
positive	1093467800964866048
negative	1174023396352331776
negative	1223320917251706880
neutral	1142731179776446465
positive	1221934309201846274
neutral	1230609410612965376
neutral	1231233435198464005
positive	1230784729663729666
neutral	1144800539550670848
neutral	1225101387522023425
negative	1232816507937124354
positive	1224496117632720897
negative	1221609144932634624
neutral	1198706015375679490
negative	1221615631256248320
negative	1221096002486198272
negative	1223273115599474692
positive	1229143650850004994
neutral	1226920243307655169
negative	1205990372511346690
negative	1190816534542868485
negative	1223271658338734081
neutral	1229605440637620225
neutral	1142680486667419648
negative	1202639047904108544
positive	1229337245745926146
neutral	1227979330556485633
neutral	1183963582473613318
neutral	1221876859165728768
negative	1231984178595418128
positive	1228740771328622592
positive	1180117657363849219
positive	1229169214868643845
positive	1093869087908941827
neutral	1174506433137782785
negative	1230674368495116289
positive	1128399888012730370
positive	1228114040058040320
neutral	1228064966525280258
neutral	1224123633443827713
neutral	1228242459395854336
negative	1221539772272787457
neutral	1226779704192946176
neutral	1193140526872252416
positive	1124328141898551297
positive	1224355633723473922
positive	1228423714284269568
positive	1224141722818678784
negative	1113996375350554627
negative	1122123091298197504
neutral	1221921745436921856
negative	1228625803589619712
negative	1221538858598371329
positive	1223846470090153984
neutral	1164996708197195778
neutral	1224111841070080000
negative	1231306507993698309
neutral	1121183688715190272
positive	1223321034222379011
positive	1230776754244993024
positive	1226156429159157760
positive	1089983025713213440
negative	1222616134182166529
neutral	1179098755791876099
negative	1230800163410628609
negative	1170888355711803392
negative	1222287703238156288
negative	1090639477809336320
negative	1172595768768827393
neutral	1089920932888657922
neutral	1166726644611944453
neutral	1165110357959987201
neutral	1229367531254628354
neutral	1138429500520316929
positive	1225450797095440386
neutral	1177433742551306241
negative	1151832857075224576
neutral	1225925965718728704
negative	1224739534367350785
negative	1161620332211593218
neutral	1182505113933344768
negative	1226607261977579523
positive	1228099783543246849
neutral	1223120785239244800
neutral	1089968857622695936
negative	1222885404413779969
positive	1223619009452609538
positive	1227324348853346309
neutral	1090460891961872384
negative	1226063426482364416
negative	1224361202693890049
neutral	1222239373913026560
positive	1228292158668455936
positive	1152884557076676608
neutral	1133091673855221763
neutral	1221945988912504835
neutral	1094600224948080640
negative	1229911330997456896
neutral	1221606373042974720
negative	1229166282957819905
neutral	1222606570988691460
neutral	1157652147254833152
positive	1229418671321169920
neutral	1226839611881775104
negative	1159961796960296962
neutral	1143991802405376000
positive	1231445314038530050
positive	1221931233954934785
positive	1229770374251978753
negative	1157966422741594113
positive	1231180567179382784
negative	1168383303126327296
neutral	1230726359145541633
negative	1223318464242339841
neutral	1191530174229168128
neutral	1132801059443884032
negative	1221683956648726529
negative	1222292098621243393
neutral	1139895573786628096
neutral	1221941896324534273
negative	1222239764134400000
neutral	1221538545115860992
neutral	1221615796817780736
negative	1199270120021004289
positive	1228171579340681216
negative	1233038295388557316
neutral	1119216782580039680
positive	1202976236915642369
neutral	1221947085836234755
positive	1229432269305270273
neutral	1221931922500308994
positive	1224706752874270724
negative	1221937868798668801
negative	1223190705247526912
neutral	1228777965493858307
neutral	1157740693005189120
negative	1221479492289474562
negative	1143159975277187072
neutral	1177907997676310529
neutral	1202934012823498752
positive	1230929955783139331
neutral	1100183608957026304
negative	1221934805887201283
negative	1101535248523890688
neutral	1221888898604900352
negative	1221918747952181248
negative	1157522354693529600
positive	1210335034298654721
positive	1223776470411202560
negative	1159233231448870913
negative	1222519975614697474
negative	1153681902798331904
positive	1227146830707929089
neutral	1223166298856751104
neutral	1207848473170714626
positive	1211510769101111296
positive	1225432320762494977
negative	1221956314806571008
negative	1229531730475962368
neutral	1232399161468817408
positive	1228798828570169344
neutral	1162702567698247680
negative	1156576889080823808
negative	1221613713565851648
neutral	1157239628228902912
neutral	1109332297503793152
neutral	1172155404463169536
neutral	1223259524884246528
positive	1102749141443043328
positive	1224665375616512000
neutral	1221889979623911424
neutral	1227990291627544576
neutral	1172149939452960769
positive	1117697895829057536
positive	1228327701674516480
positive	1093551896776921088
negative	1226838983448989696
positive	1228309320997179394
neutral	1129994352845967360
neutral	1230122470692282369
negative	1230638808221143040
positive	1223394710032613386
negative	1205252477018353664
neutral	1184023670471254016
neutral	1134910182083969024
positive	1229332490579578883
negative	1221498845504458757
positive	1228573335472099328
negative	1228746775147745280
negative	1227857699393720320
negative	1223093088517861376
positive	1225616417879396352
negative	1209948239459434497
neutral	1233173271744589825
negative	1229450573822472195
positive	1230651021455757314
neutral	1228690486367485952
positive	1230458844230365184
neutral	1130847201754865664
neutral	1226237501951447045
neutral	1104018729812312066
neutral	1164542557826748422
positive	1098659030204116992
positive	1221610957547491328
neutral	1093731112734593024
neutral	1100789988051111937
neutral	1224075150137663488
negative	1230298275007389696
negative	1221889018234843143
negative	1229878844653436928
negative	1226892373038379008
negative	1223285667926564864
neutral	1157270373387448320
negative	1223725933720481792
positive	1223759267498348544
neutral	1222554725901426688
neutral	1226267284391497730
negative	1119561445237305345
positive	1114328345825763328
negative	1229948615239487488
neutral	1222508671046840320
neutral	1223641835714772997
neutral	1091898514542641153
neutral	1177713993881923587
negative	1146920911402151937
positive	1221482486712143873
neutral	1172646674407161857
positive	1230163087539335168
positive	1227928203248848896
neutral	1228044025984360450
neutral	1140727932148752386
negative	1089905702146060288
neutral	1221700100478599169
negative	1221493239343124480
neutral	1223435830372524034
negative	1183614981155065858
negative	1228397263275413506
positive	1152919718396911617
neutral	1228378849173475329
positive	1229377531201015808
neutral	1089691985164800001
neutral	1151554854063501313
negative	1223154080756924416
neutral	1131685940441829376
positive	1228511720722685954
negative	1223587906117361667
neutral	1181736289831460865
negative	1231033432534179841
neutral	1105515232066183169
neutral	1229519321443028993
negative	1221864646921150468
neutral	1153087519686320128
positive	1223624109663358984
neutral	1180984326147719168
neutral	1139283984955969544
neutral	1101555584086745089
positive	1221930612342194176
neutral	1232364096038883328
neutral	1172328155123634176
negative	1223154080756924416
negative	1223818363367055360
neutral	1229874524855918593
negative	1223539763241766912
negative	1208803969969074177
negative	1100793326687576064
positive	1191400977024405504
neutral	1229275396610367488
positive	1230741326733250560
positive	1222657863186817024
neutral	1223952752155529216
neutral	1224302164610338816
negative	1226938158303989760
positive	1210742829095374853
neutral	1226933126493945856
positive	1228479639603089408
negative	1222349381820735488
negative	1229186210247184384
neutral	1224083087673495556
neutral	1170133611481370625
neutral	1222066607033331712
neutral	1171224210498191361
negative	1221608161360121861
neutral	1165613297334464512
neutral	1171532495923208192
negative	1222932538840227841
negative	1204430623965941760
positive	1176948940207525888
negative	1224081704706609155
neutral	1223300634327298048
neutral	1158509796032729090
neutral	1232880612006080512
neutral	1221614622454820864
neutral	1189020260386537472
neutral	1230460667615961090
neutral	1229511302529376263
neutral	1121023834453364737
negative	1231188738832769024
positive	1230633486672855042
positive	1229393558920204290
positive	1209961627627311106
neutral	1136106200842559488
neutral	1232478150635843586
neutral	1226682495090884608
neutral	1230145016477040643
positive	1221430800765411329
negative	1221999023579705344
neutral	1102617227495378946
negative	1100841749663105024
negative	1228203383170854912
negative	1222598885815848964
neutral	1229092430856609793
neutral	1182429729992990720
negative	1230550206267084801
neutral	1221951941065863170
negative	1230614388094251010
negative	1224374627549483013
negative	1224784168237748225
positive	1222631293902413824
neutral	1225755834065604613
negative	1227802191848714240
neutral	1201299051037069312
positive	1115360417784766465
neutral	1224021833608921090
positive	1230122805083004929
negative	1098382726091157504
positive	1228143909202747392
positive	1221925641848705024
neutral	1150207500756504576
negative	1223671879254319105
neutral	1190009122495840257
neutral	1089753068013375488
negative	1224023503726358537
neutral	1144038417833050112
negative	1191824677187964928
neutral	1221921759093559296
positive	1197327545064132610
negative	1104298790041894912
negative	1229441075917488128
neutral	1139790476956053504
negative	1152010854176452608
neutral	1228040746940284929
neutral	1136835232693460992
negative	1226896148914458631
negative	1118657895300829189
negative	1230482938472603649
negative	1221615284517318656
neutral	1224142273631465475
positive	1229744133994110981
neutral	1226671419720757249
neutral	1221331913618677765
neutral	1223557774354911232
negative	1223297232973258753
positive	1231433420124848129
neutral	1229059091231891456
neutral	1153582141516779520
positive	1224114632236777472
negative	1230647133247856641
negative	1224080484357103616
neutral	1143411805022064641
negative	1225834584992030721
negative	1222924866224967680
neutral	1175963568300183554
negative	1113956172854202370
positive	1221932823201763328
negative	1231707630965600258
negative	1117701605346832384
neutral	1220783139800240129
neutral	1223602537200345088
neutral	1163609593924263936
neutral	1232077958405402625
positive	1221592609367318530
neutral	1158265740673220608
positive	1221920601188601856
positive	1223359412921872391
neutral	1223081063066419200
neutral	1224099544142700545
negative	1182071672481996800
neutral	1228518642410819584
neutral	1208120646980513798
neutral	1164616348980432896
negative	1224710322172440576
neutral	1162844082634481664
positive	1223250998652698625
positive	1171718802947678208
neutral	1184289174079168512
positive	1223011569946198016
negative	1194083985514811394
neutral	1221946294110810112
negative	1150859350107402240
negative	1223277955410989058
neutral	1210194378016378881
positive	1226189796923576326
neutral	1223200215731060736
negative	1186732569565499392
positive	1229581214887153665
neutral	1224379008651079680
neutral	1228617281141342208
negative	1226202752415674368
positive	1223669054822465537
negative	1183497880587460608
negative	1229836918122254337
neutral	1207228476631203841
positive	1224103738790465541
positive	1122139365587718145
negative	1227645951927390210
neutral	1223337002533257216
neutral	1229463902251110400
positive	1120319310415765511
neutral	1169744980069572608
neutral	1226163601406406656
neutral	1117909721766174720
negative	1191625519042899968
negative	1197819876888453121
neutral	1196958345065684994
neutral	1220770233604067329
neutral	1181546891634454528
negative	1109091698808807425
neutral	1233183621797691392
negative	1230316762727682048
neutral	1221924394789998593
neutral	1089975852539043840
positive	1228455249624600577
neutral	1230861355554660354
neutral	1222814509854687232
negative	1232839389761474560
neutral	1221714458961051648
neutral	1140825228513169408
negative	1222266605939245056
negative	1223757925103087622
positive	1221612341156089856
negative	1231382442147287040
neutral	1167833496385183744
neutral	1226268991003516930
neutral	1233168798095679489
neutral	1159226734950211585
neutral	1221129860552318976
neutral	1203205388126113794
positive	1118571346404024320
negative	1154739270269263873
positive	1227640165876801537
positive	1228759979965939712
neutral	1162713628036018176
negative	1166353587217285120
negative	1169557054262042624
neutral	1222906670990315532
negative	1222011043670568966
negative	1222660824868716550
neutral	1209995941236936704
neutral	1210629218654048256
negative	1222613090723823617
neutral	1091109244752015360
neutral	1224130161118994434
negative	1232415217155485696
neutral	1222280326573182979
neutral	1103305879653355520
neutral	1104724444558196736
neutral	1223795942215696384
neutral	1188896909844533250
positive	1226984208742207489
positive	1146853219466907650
negative	1089950569786163201
positive	1196385865473368064
positive	1229329331442208768
positive	1232042310197792771
positive	1136800549645574145
positive	1230225771869999115
neutral	1196622885600874502
positive	1101403597961682944
positive	1224001776463929344
negative	1226303128057806848
negative	1228437160224796672
positive	1232599740291809280
neutral	1110600709383376896
positive	1223880385886507008
negative	1227309497602973696
negative	1209610682158600193
negative	1226975161980739584
negative	1177567515431641089
positive	1224130431198601216
neutral	1200432278188388353
neutral	1124398475418927106
positive	1228351480798670848
negative	1220843685841195008
negative	1210280893811691520
neutral	1137479189135790080
negative	1090008250785898502
negative	1205594505761701888
neutral	1171783709336510465
negative	1149501523748982790
neutral	1226147890676031495
neutral	1143690584139456512
positive	1226213723263684609
neutral	1221936094486388736
negative	1232088011346718720
neutral	1231590030575128582
negative	1202312572151558144
positive	1204432821617647616
neutral	1223548865347051520
neutral	1149852452012773376
negative	1221919160248258566
neutral	1221931025930031111
negative	1091737277754044416
neutral	1222005071757692928
negative	1222245283221966851
neutral	1206673968813551622
neutral	1221538956807852032
neutral	1221539365039427584
positive	1232925641734909952
negative	1224240290715897856
negative	1230325121941786630
neutral	1229982151724146688
positive	1223325476787228678
neutral	1223272722714832896
neutral	1113609450928136193
positive	1210204222232285186
negative	1229877830080704513
negative	1224808725124390912
neutral	1229047400997756930
neutral	1224420115464085504
positive	1223603995756855297
positive	1229750144830070786
neutral	1119042551254847490
negative	1222908768813449217
positive	1225901416608391169
positive	1223091577419071488
negative	1228084835291287552
positive	1103846990641840128
negative	1158863101229506560
neutral	1223027244676845569
neutral	1191622213805527041
positive	1221958736316641280
neutral	1164960423969546240
neutral	1103812116509802496
positive	1089938489611829250
negative	1173150255505989632
neutral	1102074885457743878
neutral	1221927901102297089
neutral	1089779336771588096
negative	1180970992736329730
neutral	1124756355494174721
neutral	1221614304509747200
negative	1223607990474899456
negative	1128497754047574017
negative	1222926112877137922
positive	1182449078040514562
negative	1226687579841384449
neutral	1230704509002715138
neutral	1090629409126653952
negative	1224403387606806531
neutral	1226331631021109248
neutral	1224438966968938496
positive	1230414938679562240
negative	1186927307631411207
negative	1226520690876145674
neutral	1226136050059415557
positive	1224342252006174720
neutral	1144665772549181441
neutral	1122290784450039808
neutral	1101692812679106561
positive	1117499253004349440
neutral	1221930228571754497
neutral	1152075345899606016
neutral	1150926031685083136
neutral	1188833979107074048
neutral	1229563712144580608
negative	1105620799845748736
negative	1222226733954412545
negative	1230616085042470912
neutral	1103804943662804992
positive	1198884579584512000
neutral	1224366232100622338
neutral	1226681532397629445
positive	1228340073164197888
neutral	1224108351681941504
neutral	1229465136026525696
neutral	1142305673738412032
positive	1222562580671057920
negative	1222035670157447169
negative	1229732187123200000
neutral	1231201606269452288
neutral	1221926709294981127
neutral	1226512601317769217
positive	1221924463668867072
positive	1221931708502740994
neutral	1201091417239674880
neutral	1221955096486932480
neutral	1230533468452458498
positive	1226604580206731264
negative	1230128517372928005
positive	1228858383731691525
neutral	1227747083194490880
positive	1228359189937954817
